image,caption
3400186336_37043a2f5b.jpg,People are painting colored squares on the ground .
3400186336_37043a2f5b.jpg,Three women painting on the sidewalk .
3400385314_a5bc062e97.jpg,a couple posing together each smiling
3400385314_a5bc062e97.jpg,A smiling woman in a brown shirt leans on a man in a sweater .
3400385314_a5bc062e97.jpg,A woman in brown and a man in grey look at the camera .
3400385314_a5bc062e97.jpg,Man with brown hair and a woman with blond hair smile .
3400385314_a5bc062e97.jpg,Two guys and a girl smiling .
3401039304_424ffc7dbf.jpg,A group of people sit in lawn chairs at the edge of a large cliff .
3401039304_424ffc7dbf.jpg,People in folding chairs take in the view from a cliff .
3401039304_424ffc7dbf.jpg,People sitting on chairs overlooking a steep rocky incline .
3401039304_424ffc7dbf.jpg,Several people sit in chairs near a canyon .
3401039304_424ffc7dbf.jpg,Several people sitting on foldable chairs near a geological formation .
3401333624_4b6af8c1d7.jpg,A group of people stand in the snow in a mountain .
3401333624_4b6af8c1d7.jpg,A person is jumping over a house on skis .
3401333624_4b6af8c1d7.jpg,a snowboarder jumps over a shed .
3401333624_4b6af8c1d7.jpg,People watch as a person skis down a mountain .
3401333624_4b6af8c1d7.jpg,Skiiers on a snowy mountain .
3401437960_7da856e004.jpg,A brown dog digging a hole .
3401437960_7da856e004.jpg,A brown dog digging a hole in front of a plant
3401437960_7da856e004.jpg,A brown dog is digging a hole in the dirt .
3401437960_7da856e004.jpg,A dog digs a hole in a yard .
3401437960_7da856e004.jpg,This brown dog is digging a hole while there is a plant nearby .
3401548798_3a93f2caa5.jpg,A boy in a blue hat is riding a green sledge on the snow at dusk .
3401548798_3a93f2caa5.jpg,A child in a saucer in the snow .
3401548798_3a93f2caa5.jpg,A child with a sled plays in the snow at dusk .
3401548798_3a93f2caa5.jpg,A little boy on a green sled at night .
3401548798_3a93f2caa5.jpg,Little boy on a green sled goes over a hill of snow as the sun sets .
3401647850_685c03ffff.jpg,"A big , brown dog is shaking off while in the water ."
3401647850_685c03ffff.jpg,A brown dog is in the water shaking its head .
3401647850_685c03ffff.jpg,A dog that is down in water is shaking off .
3401647850_685c03ffff.jpg,A large brown dog begins to shake while standing in the water .
3401647850_685c03ffff.jpg,The large dog wading in the water and shaking .
3401902253_cd27e6d0fe.jpg,A black and white dog leaping out of the water .
3401902253_cd27e6d0fe.jpg,A brown and white large dog plays in the water .
3401902253_cd27e6d0fe.jpg,A dog runs through water .
3401902253_cd27e6d0fe.jpg,A large black and white dog runs in the ocean water
3401902253_cd27e6d0fe.jpg,A wet dog emerges from deep water .
3402081035_a54cfab1d9.jpg,A man parachuting down a snowy mountain .
3402081035_a54cfab1d9.jpg,A man soaring with a red parachute .
3402081035_a54cfab1d9.jpg,A man wearing skis and a parachute in midair
3402081035_a54cfab1d9.jpg,A paraskier is landing on a mountain .
3402081035_a54cfab1d9.jpg,A person wearing skis is also paragliding with a red parachute .
3402638444_dab914a3de.jpg,Several young adults posing dramatically on a subway car .
3402638444_dab914a3de.jpg,Six people pose together for a picture on the subway .
3402638444_dab914a3de.jpg,Six young people are posing for a photograph on a subway train .
3402638444_dab914a3de.jpg,Six young people posing for the camera inside of a train .
3402638444_dab914a3de.jpg,Six young people cutting up on a subway .
3403263046_3cc701a07a.jpg,A basketball player looks upward as a hand reaches for her ball .
3403263046_3cc701a07a.jpg,A female basketball player wearing a red uniform is holding a basketball and looking up while an arm is trying to block her .
3403263046_3cc701a07a.jpg,A female woman has a basketball in her hands and a determined look on her face .
3403263046_3cc701a07a.jpg,A woman basketball player holding the ball grimaces with effort while another player 's arm attempts to block her .
3403263046_3cc701a07a.jpg,A woman with a red basketball jersey is holding a basketball and looking up .
3403370354_5d266873b4.jpg,a boy holding a soda can in a waterfall
3403370354_5d266873b4.jpg,A man holding a can in a waterfall .
3403370354_5d266873b4.jpg,A man is flailing in water while holding up a drink can .
3403370354_5d266873b4.jpg,A man with a canned drink is standing under a waterfall .
3403370354_5d266873b4.jpg,"A young man splashes in the water , holding a canned soda"
3403797144_53e49412ec.jpg,A man surfing in the ocean .
3403797144_53e49412ec.jpg,A surfer catches a wave and tries to hold on as the surf collapses around him .
3403797144_53e49412ec.jpg,a surfer is riding a surfboard on top of a breaking wave .
3403797144_53e49412ec.jpg,A surfer is riding a wave in a large body of water .
3403797144_53e49412ec.jpg,A surfer on a wave .
3404012438_9baf8dcbaf.jpg,A dog chasing a duck in a pond .
3404012438_9baf8dcbaf.jpg,"As the dog swims close , the duck flies away ."
3404012438_9baf8dcbaf.jpg,a white dog in a river is chasing a duck
3404012438_9baf8dcbaf.jpg,A white dog is swimming after a duck .
3404012438_9baf8dcbaf.jpg,A white dog is swimming in a lake while a bird flies away .
340425915_490293058f.jpg,A black and brown dog wearing a red coat rolls in the snow .
340425915_490293058f.jpg,A black and tan dog in a orange jacket laying in the snow .
340425915_490293058f.jpg,A brown and black dog lies in the snow with an orange vest on .
340425915_490293058f.jpg,A dog wearing a jacket rolls in the snow .
340425915_490293058f.jpg,A dog wearing an orange jacket is laying in the snow
3404408360_430f73b034.jpg,A couple watch as two young boys show them an item outside a barn while two young girls stand off to the side .
3404408360_430f73b034.jpg,"Adults and children share in the looking at something , and some young ladies stand to the side ."
3404408360_430f73b034.jpg,Adults and children stand outside of open barn .
3404408360_430f73b034.jpg,A group of people outside a barn .
3404408360_430f73b034.jpg,Two girls are standing by a another family in front of a wooden barn .
3404552106_f516df0f5b.jpg,a group of asian girls dressed in pink and purple posing in a straight line
3404552106_f516df0f5b.jpg,Asian girls line up near some flags .
3404552106_f516df0f5b.jpg,"Several women in pastel colors stand in line , one holding a child on her shoulders ."
3404552106_f516df0f5b.jpg,Six Asian women dressed in pastels pose for a picture .
3404552106_f516df0f5b.jpg,There are five women in pink and purple and one has a child on her shoulders .
3404870997_7b0cd755de.jpg,A group of people stand and look at a kid who jumped .
3404870997_7b0cd755de.jpg,A group of people watches a boy on a skateboard launch off a ramp .
3404870997_7b0cd755de.jpg,A guy on a skateboard performs a trick in front of a crowd .
3404870997_7b0cd755de.jpg,Group of people watching a skateboarder do tricks at a skate park .
3404870997_7b0cd755de.jpg,People are watching a boy on a skateboard at the top of a skate ramp .
3404906655_bc51c69c1e.jpg,A man in a blue jacket riding a dog sled over a snow covered plain .
3404906655_bc51c69c1e.jpg,A man on a sled is pulled through the snow by his dogs .
3404906655_bc51c69c1e.jpg,A team of dogs is pulling a dog sled .
3404906655_bc51c69c1e.jpg,A team of dogs pulling a man on a sled .
3404906655_bc51c69c1e.jpg,Five dogs pull a man on a sled through the snow .
3404978479_8a81843e17.jpg,A girl in overalls is playing on a see-saw .
3404978479_8a81843e17.jpg,A little girl in blue overalls plays on a seesaw in a backyard .
3404978479_8a81843e17.jpg,a redheaded girl is siting on a see saw in the garden
3404978479_8a81843e17.jpg,redheaded girl in the backyard sitting on a seesaw .
3404978479_8a81843e17.jpg,The young redheaded girl plays on the teeter totter .
3405011838_f81117c99f.jpg,A crowd of people are enjoying a meal with a view of a mountaintop .
3405011838_f81117c99f.jpg,A group of people sit outside a restaurant at a ski lodge .
3405011838_f81117c99f.jpg,A large group of people with snow covered mountains in the background .
3405011838_f81117c99f.jpg,many people are sitting at wooden tables overlooking snow covered mountains .
3405011838_f81117c99f.jpg,People dine outdoors at a lodge on a snowy mountain .
3405100926_e96308ce89.jpg,A group of men in green shirts and black pants holding hands
3405100926_e96308ce89.jpg,Black people dancing in a Boston square .
3405100926_e96308ce89.jpg,Four men posing on the street in green shirts and black pants .
3405100926_e96308ce89.jpg,Several men in matching green and black outfits in front of a monument .
3405100926_e96308ce89.jpg,Three men wearing green t-shirts do a street performance .
3405113041_4b72c24801.jpg,"A blue heron , wings , outstreached , prepares for landing ."
3405113041_4b72c24801.jpg,A gray water fowl with black and white markings is flying near water .
3405113041_4b72c24801.jpg,A large bird is flying over water .
3405113041_4b72c24801.jpg,A large black bird is gliding over the water .
3405113041_4b72c24801.jpg,A large gray bird with yellow legs flies near the water .
3405720825_b6991005eb.jpg,A dog chews an object a woman is holding on the rocky and sandy beach .
3405720825_b6991005eb.jpg,A woman in holds a coconut in front of an interested dog .
3405720825_b6991005eb.jpg,A woman is playing with a dog and a large rock on the beach .
3405720825_b6991005eb.jpg,a woman wearing a pink shirt playing with a tan and white dog on the beach
3405720825_b6991005eb.jpg,Woman playing with dog on a beach .
3405759441_fb31c80240.jpg,"A bull rider hangs on tightly to a rope around a large , bucking bull 's back ."
3405759441_fb31c80240.jpg,A man in bullfighting regalia rides a bull 's back .
3405759441_fb31c80240.jpg,A man wearing blue pants is riding a bucking bull .
3405759441_fb31c80240.jpg,A matador in a colorful outfit is riding a bull
3405759441_fb31c80240.jpg,Bullrider at a rodeo riding a bull .
3405942945_f4af2934a6.jpg,A little boy in a black and red striped shirt walks down a grassy hill .
3405942945_f4af2934a6.jpg,A young boy in a striped sweatshirt and jeans running in the grass .
3405942945_f4af2934a6.jpg,Boy in red and black shirt walks through grass .
3405942945_f4af2934a6.jpg,"Boy in striped , hooded coat runs down grassy hill ."
3405942945_f4af2934a6.jpg,The small boy is running through a grassy area .
3406116788_c8f62e32d1.jpg,A man in blue sits on a wall with bags .
3406116788_c8f62e32d1.jpg,A man sits on a bench with some bags .
3406116788_c8f62e32d1.jpg,A man sitting outside with bags and a camera .
3406116788_c8f62e32d1.jpg,An older man in a blue hoodie is sitting down next to his bags .
3406116788_c8f62e32d1.jpg,Older man is sitting on a bench with his two bags .
3406409018_03de95181e.jpg,A hockey game .
3406409018_03de95181e.jpg,A hockey goalie reaches for the puck during a professional game .
3406409018_03de95181e.jpg,"During an ice hockey game , a man tries to make a goal ."
3406409018_03de95181e.jpg,Hockey goalie blocks a shot from a rival player as other players observe .
3406409018_03de95181e.jpg,Hockey players around a goalie .
340667199_ecae5f6029.jpg,A girl in a sequined shirt smiles .
340667199_ecae5f6029.jpg,A young woman in a costume smiles as others gather .
340667199_ecae5f6029.jpg,"Girls wearing costumes stand around , one smiles ."
340667199_ecae5f6029.jpg,Several girls are in a crowd and one is smiling while the sun shines in her face .
340667199_ecae5f6029.jpg,"Two girls wear fancy , glittery costumes ."
3406802138_ef77bbddd0.jpg,Two dogs kick up dirt while running down a hill .
3406802138_ef77bbddd0.jpg,Two dogs running in the dirt
3406802138_ef77bbddd0.jpg,Two dogs running in the dirt .
3406802138_ef77bbddd0.jpg,Two dogs run through dirt and weeds .
3406802138_ef77bbddd0.jpg,Two yellow dogs running on sand .
3406930103_4db7b4dde0.jpg,A dog in the snow
3406930103_4db7b4dde0.jpg,A dog walks through the snow .
3406930103_4db7b4dde0.jpg,A golden dog looks alert as he stands in snow .
3406930103_4db7b4dde0.jpg,A yellow dog in the snow .
3406930103_4db7b4dde0.jpg,There is a medium sized tan colored dog out in the snow .
3407317539_68765a3375.jpg,A black and white dog is running across a snow covered field .
3407317539_68765a3375.jpg,A black and white dog is running through a snowy field .
3407317539_68765a3375.jpg,A dog running in snow .
3407317539_68765a3375.jpg,A dog runs on a snowy field .
3407317539_68765a3375.jpg,A white dog with black spots runs through a field covered in snow .
3407357681_5aeaab5b59.jpg,A dog is running in a large body of water causing it to splash .
3407357681_5aeaab5b59.jpg,A dog jumps through water .
3407357681_5aeaab5b59.jpg,A dog running in the water .
3407357681_5aeaab5b59.jpg,A dog running through water .
3407357681_5aeaab5b59.jpg,a dog sprints across the water .
3407584080_c6abf71ae3.jpg,A guy making a snowboarding move on a slope .
3407584080_c6abf71ae3.jpg,a lone snowboarder jumpy in the air on a snowy mountain
3407584080_c6abf71ae3.jpg,A snowboarder flies through the air above the snow .
3407584080_c6abf71ae3.jpg,A snowboarder in midair over a snow hill .
3407584080_c6abf71ae3.jpg,A snowboarder performing a trick .
3408130183_f038bdaa4f.jpg,A black and a brown dog are walking through the woods .
3408130183_f038bdaa4f.jpg,A brown and a black dog are running .
3408130183_f038bdaa4f.jpg,A dog with a brown spot around one eye walking in front of a black dog .
3408130183_f038bdaa4f.jpg,Two dogs are running along a grassy path .
3408130183_f038bdaa4f.jpg,Two dogs running through the grass .
3408274796_0dc62225e9.jpg,A dog jumps forward carrying a large stick .
3408274796_0dc62225e9.jpg,A dog runs down a trail with a stick in his mouth .
3408274796_0dc62225e9.jpg,a dog runs with a large stick in its mouth .
3408274796_0dc62225e9.jpg,A dog with a stick in his mouth runs in a forest .
3408274796_0dc62225e9.jpg,a white dog running down a path with a long stick in his mouth
3409326324_a704565e8f.jpg,a group on white and balck birds lined up on a concrete wall
3409326324_a704565e8f.jpg,A row of birds is sitting in front of a grey cloud .
3409326324_a704565e8f.jpg,Many birds are sitting on a concrete wall .
3409326324_a704565e8f.jpg,many birds sit on a ledge .
3409326324_a704565e8f.jpg,Pigeons framed against a looming storm .
3409506817_775e38d219.jpg,A black limo is parked next to a crowded staircase .
3409506817_775e38d219.jpg,A black limousine in front of a marble building with a crowd of people on the buildings steps .
3409506817_775e38d219.jpg,A large black limousine parked in front of a building with a lot of people on the steps .
3409506817_775e38d219.jpg,A limousine in front of a group of people on steps .
3409506817_775e38d219.jpg,A small limousine is parked outside a large older structure .
3409740108_1505489537.jpg,A bunch of dogs are competing in a race .
3409740108_1505489537.jpg,Five greyhounds are racing on a sand track .
3409740108_1505489537.jpg,Muzzled greyhounds are racing on the track .
3409740108_1505489537.jpg,several muzzled greyhound dogs racing around a track
3409740108_1505489537.jpg,The number 2 dog in the blue vest is in the lead at the dog races .
3409947123_a8d07edecf.jpg,A carnival midway at night .
3409947123_a8d07edecf.jpg,A group of people gather at a stand at the fair .
3409947123_a8d07edecf.jpg,Booths at a carnival
3409947123_a8d07edecf.jpg,The game booths at a carnival are shown with a doughnut shop in the background .
3409947123_a8d07edecf.jpg,The people are standing around at a carnival .
3410215754_5d5caeffaf.jpg,Boys at an amphitheater .
3410215754_5d5caeffaf.jpg,Four guys are posed on a stone platform .
3410215754_5d5caeffaf.jpg,Four guys in front of a abandoned building trying to make a letter with their bodies
3410215754_5d5caeffaf.jpg,four kids playfully pose in unusual architectural structure
3410215754_5d5caeffaf.jpg,Four kids pose on a stage .
3410899419_4f8dca6f3f.jpg,"A group of young , naked children showering near large metal containers and a yellow bucket ."
3410899419_4f8dca6f3f.jpg,a group of young naked children showering outside
3410899419_4f8dca6f3f.jpg,Children are bathing in the falling water .
3410899419_4f8dca6f3f.jpg,Children bathe in water from large drums .
3410899419_4f8dca6f3f.jpg,Naked children bathe outside under a stream of water .
3410902181_b2a3c6eec9.jpg,A child is performing with a toy while onstage with a colorful balloon backdrop .
3410902181_b2a3c6eec9.jpg,A girl in a blue leotard hula hoops on a stage with balloon shapes in the background .
3410902181_b2a3c6eec9.jpg,A little girl does a hula hoop behind a backdrop of balloons .
3410902181_b2a3c6eec9.jpg,A young girl hula dances in front of a colorful backdrop .
3410902181_b2a3c6eec9.jpg,Girl is performing onstage with a hula hoop surrounded by many balloons .
3411022255_210eefc375.jpg,A group of people are in front of a store walking across a crosswalk .
3411022255_210eefc375.jpg,A group of people walking across a street
3411022255_210eefc375.jpg,Four people and a baby are crossing the street at a crosswalk .
3411022255_210eefc375.jpg,Four people and a child walking in the street .
3411022255_210eefc375.jpg,People crossing the street
3411393875_a9ff73c67a.jpg,A man in a red shirt standing next to a woman in a black shirt with a car in the background .
3411393875_a9ff73c67a.jpg,A man in a red shirt that says ' Espana ' and a girl with purple streaks in her hair are smiling .
3411393875_a9ff73c67a.jpg,A man with a red Spain shirt and a woman with purple streaks in her hair .
3411393875_a9ff73c67a.jpg,The man and lady pose for a picture .
3411393875_a9ff73c67a.jpg,"The man is wearing a red shirt , while the woman standing with him has purple streaks in her hair ."
3411579899_0f8ed09142.jpg,A biker speeds down a dirt path in the woods .
3411579899_0f8ed09142.jpg,A kid with a white shirt and helmet riding a bike through the woods
3411579899_0f8ed09142.jpg,Cyclist riding down dirt path in the woods .
3411579899_0f8ed09142.jpg,Mountain biking in a forest during the early fall .
3411579899_0f8ed09142.jpg,The cyclist rides on a wooded path .
3411595210_8e0893b266.jpg,A dog jumps out of a creek .
3411595210_8e0893b266.jpg,A white dog in a creek .
3411595210_8e0893b266.jpg,A white dog is jumping in natural water .
3411595210_8e0893b266.jpg,A yellow dog shaking off from a jump into a stream .
3411595210_8e0893b266.jpg,The furry beige dog is playing in the murky river water .
3412036192_d8cd12ed3f.jpg,A brown and white dog is jumping up to catch a ball in the park .
3412036192_d8cd12ed3f.jpg,A dog chases a tennis ball on a well manicured park lawn .
3412036192_d8cd12ed3f.jpg,A white and brown dog jumps for a tennis ball in midair .
3412036192_d8cd12ed3f.jpg,"A white and brown dog , mid-leap , in a park ."
3412036192_d8cd12ed3f.jpg,A white dog tries to catch a tennis ball high in the air .
3412249548_00820fc4ca.jpg,A bald man with an earpiece is smiling nearby a building opening .
3412249548_00820fc4ca.jpg,A man with a white mustache and an earpiece is smiling .
3412249548_00820fc4ca.jpg,A mustache man wears an earphone .
3412249548_00820fc4ca.jpg,A smiling man with a headphones and a grey mustache
3412249548_00820fc4ca.jpg,The bald man with the white mustache is wearing a bluetooth earpiece .
3412450683_7da035f2de.jpg,a bird lands in the water .
3412450683_7da035f2de.jpg,"A blue , long-legged wading bird prepares to land in water ."
3412450683_7da035f2de.jpg,A large bird has its wings spread above a body of water
3412450683_7da035f2de.jpg,A pelican diving towards the water with feet out .
3412450683_7da035f2de.jpg,There is an aquatic bird in flight about to land on the water .
3412822878_5d961492e5.jpg,A boy performs a skateboarding trick down a set of stairs .
3412822878_5d961492e5.jpg,A boy skateboards down the railing of some graffiti stairs
3412822878_5d961492e5.jpg,A boy with a blue shirt is standing on the railing of a flight of stairs .
3412822878_5d961492e5.jpg,A skateboarder slides down a handrail on his feet .
3412822878_5d961492e5.jpg,A teenage boy does tricks on his skateboard in an area with much graffiti .
3413019648_e787f0cb88.jpg,A kayaker fights the rapids .
3413019648_e787f0cb88.jpg,a man in a green kayak paddles down some rapids in front of a waterfall
3413019648_e787f0cb88.jpg,A man kayaking down rapids .
3413019648_e787f0cb88.jpg,A man kayaking through rapids in a river
3413019648_e787f0cb88.jpg,A person in a green canoe paddles down rapids carrying oars and wearing an orange and black top .
3413571342_b9855795e2.jpg,A man in colorful shorts is surfing under a wave .
3413571342_b9855795e2.jpg,A man in colorful trunks surfing a wave on a white surfboard .
3413571342_b9855795e2.jpg,A surfer rides a wave in a clear blue ocean .
3413571342_b9855795e2.jpg,a surfer surfs a wave .
3413571342_b9855795e2.jpg,Man in multicolor trunks riding a surfboard on a wave .
3413669228_ec64efeb34.jpg,"A blonde girl is wearing a silver helmet , elbow and knee pads , and Rollerblades ."
3413669228_ec64efeb34.jpg,A child sits on a curb with inline skates and protective gear .
3413669228_ec64efeb34.jpg,A child wearing Rollerblades and sitting on a curb .
3413669228_ec64efeb34.jpg,"The blonde girl is wearing a silver helmet , knee pads , and Rollerblades ."
3413669228_ec64efeb34.jpg,The girl takes a break from rollerblading .
3413806271_17b7e102aa.jpg,The people in the red parasail are gliding over the water .
3413806271_17b7e102aa.jpg,Two people are hang gliding .
3413806271_17b7e102aa.jpg,Two people are seated and are flying with a big red parachute .
3413806271_17b7e102aa.jpg,Two people float through the air on a red and white glider .
3413806271_17b7e102aa.jpg,"Two people hang gliding from a red , white and black glider with blue , cloudy skies behind them ."
3413973568_6630e5cdac.jpg,A man in a wetsuit is leaving the water while waterskiing .
3413973568_6630e5cdac.jpg,A man is riding a board in the ocean and is being pulled from above .
3413973568_6630e5cdac.jpg,A man is waterskiing on one ski .
3413973568_6630e5cdac.jpg,"A man riding the water on a single board , holding on to a support with one hand ."
3413973568_6630e5cdac.jpg,A water glider .
341430859_4519802e8f.jpg,A brown and white dog stands in the deep snow .
341430859_4519802e8f.jpg,A dog in the snow .
341430859_4519802e8f.jpg,A dog stands in deep snow surrounded by trees .
341430859_4519802e8f.jpg,A dog stands up to his elbows in snow .
341430859_4519802e8f.jpg,Dog sits in snow .
3414734842_beb543f400.jpg,A couple holding hands and another woman are walking down a wooded trail .
3414734842_beb543f400.jpg,A couple holding hands and a woman standing beside them pose on a tree lined dirt road .
3414734842_beb543f400.jpg,Three friends on a stroll in the forest .
3414734842_beb543f400.jpg,Three people stand on a path through the woods .
3414734842_beb543f400.jpg,Two women and a man posing on a rural path
3415003392_139c0f3586.jpg,A BMX bike rider in a black and red uniform on a dirt bike .
3415003392_139c0f3586.jpg,A person on a bmx bike .
3415003392_139c0f3586.jpg,A person wearing a black helmet rides a red bike through the woods .
3415003392_139c0f3586.jpg,Biker with helmet riding red dirt bike in the woods .
3415003392_139c0f3586.jpg,Dirt bike rider getting ready to start down the slope .
3415113018_7b95ddcd11.jpg,A man in yellow is leaping toward men in blue .
3415113018_7b95ddcd11.jpg,A soccer game on a grassy field .
3415113018_7b95ddcd11.jpg,A yellow team soccer player is jumping on two blue team players while other players run alongside .
3415113018_7b95ddcd11.jpg,"Guys wearing yellow , red , and blue are running in the grass ."
3415113018_7b95ddcd11.jpg,Man jumping on another during a game in the grass .
3415165462_e1cb536d08.jpg,A brown and white dog is jumping in the air with a tennis ball in its mouth .
3415165462_e1cb536d08.jpg,A brown and white dog jumping in the air near a wooden fence .
3415165462_e1cb536d08.jpg,A dog barks at plants in a walled concrete courtyard .
3415165462_e1cb536d08.jpg,A dog catches a ball in midair .
3415165462_e1cb536d08.jpg,A tan and white dog jumps up with a yellow ball in its mouth .
3415178926_909db9400b.jpg,A man dressed for cold weather plays with a stick with his black and brown dog .
3415178926_909db9400b.jpg,A man in a brown vest and glasses plays with a brown dog .
3415178926_909db9400b.jpg,A man in orange pants and brown vest is playing tug-of-war with a dog .
3415178926_909db9400b.jpg,A man tries to take a stick away from a brown dog .
3415178926_909db9400b.jpg,a man tugging on a stick that a little dog has in his mouth
3415228562_4efa9c9b70.jpg,A family is watching a girl on the phone walk by .
3415228562_4efa9c9b70.jpg,A girl in a dress walks while a family stands in the background .
3415228562_4efa9c9b70.jpg,A woman walks and talks on her cellphone while nearby men watch .
3415228562_4efa9c9b70.jpg,a woman wearing a blue dress walking by a group of staring guys
3415228562_4efa9c9b70.jpg,Lady on a cellphone walking in front of a group of men .
3415287719_3c776f370e.jpg,Two girls are jumping high in the air .
3415287719_3c776f370e.jpg,Two girls are jumping up high in front of the pine trees .
3415287719_3c776f370e.jpg,Two girls in midair with trees in the background
3415287719_3c776f370e.jpg,"Two girls in mid leap , one with jeans and red shirt other with black pants floral shirt"
3415287719_3c776f370e.jpg,Two girls leap through the air .
3415311628_c220a65762.jpg,A man and a boy ride a go kart
3415311628_c220a65762.jpg,A man helps a boy steer a go-cart .
3415311628_c220a65762.jpg,An old man drives a go cart with a little boy .
3415311628_c220a65762.jpg,Man and child riding in go cart .
3415311628_c220a65762.jpg,Old man teaching little kid to drive .
3415578043_03d33e6efd.jpg,A child covered with paint sits amid trays of multicolored paint on a surface thoroughly saturated with paint .
3415578043_03d33e6efd.jpg,A child plays with paint .
3415578043_03d33e6efd.jpg,A little girl in a white shirt has been playing with paint and covered herself and her room .
3415578043_03d33e6efd.jpg,A young child sitting in a mess of paint .
3415578043_03d33e6efd.jpg,a young child sitting in a mess of paint spilled everywhere .
3415589320_71a5bf64cf.jpg,A brown and white dog wrestles with a gray dog .
3415589320_71a5bf64cf.jpg,A brown dog and a brown and white dog romp in the grass
3415589320_71a5bf64cf.jpg,Two dogs are playing and rolling around with each other in the grass .
3415589320_71a5bf64cf.jpg,Two dogs are playing in a grassy area .
3415589320_71a5bf64cf.jpg,Two dogs wrestling in the grass
3415646718_f9f4e23a66.jpg,A man is riding a bull at a rodeo setting with a small crowd watching .
3415646718_f9f4e23a66.jpg,A man riding a bucking bull at a rodeo .
3415646718_f9f4e23a66.jpg,bull riding with people watching
3415646718_f9f4e23a66.jpg,The bull and rider are being observed by a group of people .
3415646718_f9f4e23a66.jpg,There is a man with a white cowboy hat riding a bull .
3415809168_af9dabdba5.jpg,A dog is running while another dog behind it carries a tennis ball .
3415809168_af9dabdba5.jpg,A dog runs with another dog in the background holding a ball in its mouth .
3415809168_af9dabdba5.jpg,Two black and white dogs running in a field .
3415809168_af9dabdba5.jpg,"Two black and white dogs walking on dirt , one of which has a ball in its mouth ."
3415809168_af9dabdba5.jpg,"Two dogs are running in the dirt , one with a ball in its mouth ."
3416013671_98b5c75046.jpg,A grey bearded scottish gentleman in red plaid is playing the bagpipes .
3416013671_98b5c75046.jpg,A man with a beard in the foreground playing bagpipes
3416013671_98b5c75046.jpg,A parade of bagpipers walk through a city street .
3416013671_98b5c75046.jpg,Several bagpipers in Scottish dress .
3416013671_98b5c75046.jpg,The man with the white beard is playing a red bagpipe .
3416091866_a96003d652.jpg,A blonde haired man is doing a demonstration in front of a small crowd of people .
3416091866_a96003d652.jpg,A man demonstrates his product to an audience .
3416091866_a96003d652.jpg,A man in a striped shirt is demonstrating a product .
3416091866_a96003d652.jpg,A man is standing behind and desk and there is part of a red car hanging above his head .
3416091866_a96003d652.jpg,a man shows off his exibit to many people .
3416246113_1745559b6b.jpg,A man in a blue headband plays tennis .
3416246113_1745559b6b.jpg,A man running during a tennis match .
3416246113_1745559b6b.jpg,A tennis player is running across the court with a racquet in his hand .
3416246113_1745559b6b.jpg,Closeup of a man running with a tennis racket
3416246113_1745559b6b.jpg,"This man , wearing a blue headband and white shirt , is playing tennis ."
3416339125_0860d3d1eb.jpg,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses sit at a table with four beer bottles .
3416339125_0860d3d1eb.jpg,"There are two guys sitting around a table , both with beers in their hands ."
3416339125_0860d3d1eb.jpg,Two men drinking beers at a table
3416339125_0860d3d1eb.jpg,Two men in sunglasses sit at a table drinking beer .
3416339125_0860d3d1eb.jpg,Two men sit at a small round table and drink beer .
3416460533_d5819fbf69.jpg,A man in a blue an yellow coat ski jumps .
3416460533_d5819fbf69.jpg,A person jumping down a hill on skis .
3416460533_d5819fbf69.jpg,A skier splits his or her legs while flying throught the air over a ski hill .
3416460533_d5819fbf69.jpg,A skier is performing a trick high in the air over a snowy area .
3416460533_d5819fbf69.jpg,The skier is jumping high above the snow .
341665272_80d4d61376.jpg,A brown dog carrying a Frisbee runs through the snow .
341665272_80d4d61376.jpg,A brown dog is running through the snow with a Frisbee in its mouth .
341665272_80d4d61376.jpg,A dog catches a red Frisbee in the snow .
341665272_80d4d61376.jpg,A dog holding a Frisbee in its mouth .
341665272_80d4d61376.jpg,A dog is running in the snow carrying a red Frisbee .
3417037373_67f7db2dd2.jpg,"A group of children in costume , learning a dance from an instructor ."
3417037373_67f7db2dd2.jpg,Children and adults in bright colored clothes are dancing .
3417037373_67f7db2dd2.jpg,Children in colorful costumes are performing on a stage beside a white building .
3417037373_67f7db2dd2.jpg,Little kids with colorful skirts over their clothes are dancing .
3417037373_67f7db2dd2.jpg,The people are making hand gestures .
3417102649_5c0b2f4b4d.jpg,A Dalmatian is playing near a tree .
3417102649_5c0b2f4b4d.jpg,A Dalmation chews on a small branch of a tree .
3417102649_5c0b2f4b4d.jpg,A Dalmation Dog bites a small branch on a tree while up on his hind legs .
3417102649_5c0b2f4b4d.jpg,A young dalmatian wears a hat next to a tree .
3417102649_5c0b2f4b4d.jpg,The spotted dog chews on a tree .
3417143124_6feb8290cc.jpg,A lady in a plaid dress strokes her white dog 's face .
3417143124_6feb8290cc.jpg,An old woman with a white greyhound is standing on the sidewalk .
3417143124_6feb8290cc.jpg,A woman in a plaid dress holding the collar of a white dog .
3417143124_6feb8290cc.jpg,A woman poses with her white dog on a sidewalk .
3417143124_6feb8290cc.jpg,A woman wearing a plaid dress standing on the sidewalk next to a white dog
3417231408_6ce951c011.jpg,a bald man in a blue shirt is operating a fiery furnace .
3417231408_6ce951c011.jpg,A man in an apron operating an open wood stove .
3417231408_6ce951c011.jpg,A man operating a furnace .
